text,category
" Мы разберём довольно конкретную задачу «Как найти все классы, помеченные аннотацией и\или имеющие определённый супертип?» (и аналогичную для функций)",edu_data
 Манга | Сато Минору— Конкретная математика,edu_data
" Постоянно предлагала свою помощь, когда этого совсем не требуется, и постоянно приглашала где-то поучаствовать, даже если совсем нет желания",not_edu_data
"Муж наговорил кучу гадостей, что мне 34, старая(ему 39), что ему надо молодую и красивую",not_edu_data
"Вроде бы все нормально ,все как у людей,но нет у меня к нему любви, замуж выходила,по принципу стерпится-слюбится🙈До мужа был парень в которого была влюблена по уши,страсть ,любовь,хотелось мне с ним прожить всю жизнь,но с ним не получилось ,ему я на🙈куй не нужна была видимо,у него была весёлая жизнь,друзья ,вечные разъезды,подружки",not_edu_data
 Мозг выедал,not_edu_data
" Среди тех, кто соберёт все шесть, разыграют специальный приз: пятеро победителей разделят миллион рублей",not_edu_data
дети] — помогает в лечении ребятам с онкологическими заболеваниями;• [club62672621|Антон тут рядом] — поддерживает людей с аутизмом; • [club20012308|Мята] — воплощает мечты воспитанников детских домов и раскрывает их таланты,not_edu_data
,not_edu_data
" Необязательно изучать всё перечисленное, но если вы хотите стать старшим C++-разработчиком или архитектором, вам наверняка пригодятся 2-3 книги из списка",edu_data
" Обучение просто превращается в каторгу, когда ты целый вечер учишь уроки и в итоге ничего не запоминаешь",not_edu_data
"Ссылка на трансляцию:  лекции курса сохраняются в плейлисте:  вторник, 15 февраля, продолжаем изучать Java вместе с Тагиром Валеевым",edu_data
" А главное, помогут понять, подходит ли вам программирование! начать свою карьеру в IT в качестве разработчика на Python?Школа программирования Хекслет приглашает на подготовительный онлайн-курс по Python",edu_data
 Ближе к концу Игорь разобрал стандартные уязвимости в Linux и механизмы защиты от подобных атак,edu_data
 Традиционно задачу первого тура предоставляет вышкинская лаборатория LAMBDA,edu_data
" Для тех, кто всё пропустил, смотрите запись дня открытых дверей  и читайте свежий пост на Хабре  с историями и лайфхаками от выпускников этого года: почему они решили развиваться в продакт-менеджменте, как совмещали учёбу и работу и с какими результатами вышли с курса",edu_data
" Фадеева, А",edu_data
"Для победы нужно решить как можно больше биоинформатических задач, используя любой язык программирования",edu_data
" Например, в нашей стажировке по мобильной разработке",edu_data
" «Учения» — стандартная практика больших компаний, но у всех есть свои особенности",edu_data
" При этом она сидит в соц сетях через его страницы, сама себе лайки ставит на фото, и тд через него",not_edu_data
Читать статью:  каждой образовательной платорфмы есть свои осбенности,edu_data
" Еженедельно к эфирам подключалось много заинтересованных слушателей, а после занятий Иван Бибилов — лектор курса — отвечал на вопросы по материалу в отдельном чате",edu_data
" Один из примеров — гексагональная архитектура, или архитектура портов и адаптеров",edu_data
" Это пустая трата времени, усилий и денег",edu_data
 Я постоянно просматриваю их фото,not_edu_data
" Добрый, нежный, заботливый",not_edu_data
"Спасибо, что вы с нами! ❤В конце марта мы запустили масштабную программу поддержки создателей контента: её участники получают максимум дохода от инструментов монетизации",not_edu_data
 Теперь мы предлагаем опробовать этот инструмент широкому кругу сообществ — присоединяйтесь!Узнать обо всех возможностях заработка на нашей платформе и подать заявку можно здесь:  VK Звонках теперь есть эксклюзивные виртуальные фоны от звёзд,not_edu_data
" Вы получите представление об основных концепциях языка, поведении системы типов и параметрах компилятора, а также научитесь применять шаблоны TS, настраивать строгость типизации и запускать проверку типов",edu_data
,not_edu_data
 Если кто понимает 1 мл всего,not_edu_data
,not_edu_data
 Я начала ей отвечать,not_edu_data
" Появление новых привычек - если у вашего супруга никогда не было желания писать сообщения, а тут вдруг это стало настоящей привычкой, это повод",not_edu_data
 Яндекс,edu_data
" отличных Python-библиотек для data science Python — это лучший друг специалистов по данным, а библиотеки значительно упрощают их жизнь",edu_data
" Мало того, что вынес ссор из избы, так ещё и одобряет поступок матери",not_edu_data
 Толстого «Война и мир» в кодировке UTF-8,edu_data
" Если захотим использовать Annotation processing, то ускорим процесс, но столкнёмся с некоторыми неудобствами и ограничениями в работе",edu_data
 Реально ли реализовать такую архитектуру на Node,edu_data
"Анонимно пожалуйстаМне 25, ему 27, есть ребёнок, 2 года уже",not_edu_data
" На лекции мы посмотрим, для чего можно выгодно использовать случайность при построении алгоритмов",edu_data
,not_edu_data
 — Одиссей: многопоточный пул соединений для  Улучшить эффективность обработки транзакций можно с помощью многопоточного пула,edu_data
"Лекция будет вам понятна, если у вас есть базовые навыки работы в LaTeXе",edu_data
,not_edu_data
" Сегодня это междисциплинарная область на пересечении информатики, лингвистики, дизайна, библиотечного дела и даже психологии",edu_data
" Ответы на эти вопросы даются через призму такого количества областей науки и не только, что вы удивитесь",edu_data
" Инженер Walmart Labs собрал сценарии, которыми ежедневно пользуется при работе с данными: конвейеры (pipes), команды вывода и сортировки, каталоги, передачу списков в виде аргументов и другие приёмы",edu_data
" историю успеха Тимура, который вот уже почти 2 года работает фронтенд-разработчиком",edu_data
"В шутку тогда предложила жить втроем, в итоге так и живем до сих пор, втроем снимаем квартиру, и всё было супер, до того момента пока я не поняла что серьезно влюбилась в одного из них",not_edu_data
"Что фронтендер должен знать про UX и зачем прокачиваться в этом направленииНе все специалисты представляют, как именно фронтендер влияет на пользовательский опыт, на что нужно обращать внимание во время работы над проектом и что нужно изучать, чтобы лучше понимать UX",edu_data
" Мне кажется,мне надо просто выговорится",not_edu_data
 Основы | Тим Рафгарден— Совершенный алгоритм,edu_data
" Нам в комнату туда заходить нельзя, ибо ворчит, ходим на цыпочках, говорим шепетом, пиздец короче",not_edu_data
" Почему я должен запрещать ребёнку видеться с её бабушкой и тётей?! Ведь какие, не какие а они родня а девушка сегодня есть завтра нету",not_edu_data
,not_edu_data
 Развод! Следующий! Живут вместе «ради детей»,not_edu_data
Завершающая часть нашего словаря программистов,edu_data
" Грамотное управление потоками влияет на скорость работы приложения, его реакцию на действия пользователя, а также на плавность интерфейса",edu_data
 Семейный человек,not_edu_data
 Чем их больше — тем выше шанс! Поучаствовать может каждый — раз в семь дней вы получаете один игровой ход,not_edu_data
 Пару лет назад меня забрали в реанимацию,not_edu_data
,not_edu_data
" Хочется убежать от этой придурошной женщины, а некуда",not_edu_data
В течение нескольких дней обновление будет доступно всем пользователям,not_edu_data
" Тёмную тему ВКонтакте можно включить на любом устройстве — в мобильном приложении на iOS и Android, в версии для компьютеров (vk",not_edu_data
" Машинное обучение и создание приложений обработки естественного языка | Бенджамин Бенгфорт, Ребекка Билбро, Тони ОхедаНабор в Школу анализа данных уже открыт, а значит — пора готовиться к вступительным испытаниям",edu_data
 Получать обратную связь регулярно,edu_data
 Точно так же и здесь требуется изучить основы Ruby,edu_data
" Особенно такие нарушения опасны в областях, где требуется быстро и точно принимать решения: медицина, финансы, self-driving cars",edu_data
" Мне кажется, что мужской секс и женский секс абсолютно разное», — признается музыкант, что конечно же не оправдывает его поведение к своей любимой",not_edu_data
" Поэтому мы создали для вас небольшой словарь терминов, выкладываем третью часть",edu_data
" С ребёнком время не захотел проводить, она его звала гулять , а он отходит от очередного экстази",not_edu_data
 Вопрос стоит ли дальше сохранять семью?,not_edu_data
 Доступ к обеим осуществляется по подписке,edu_data
" Я и он работаем, всего хватает, были определенные планы",not_edu_data
"В сегодняшней подборке — книги о развитии поисковых систем, проектировании рекомендательных алгоритмов и применении интеллектуального анализа данных",edu_data
— Библиотека  писать асинхронный код с использованием синтаксиса async и await,edu_data
— Введение в многопоточностьyoutu,edu_data
,not_edu_data
" Он рассказал, какие бывают проблемы, как организовывать потоки и что делать, чтобы приложение не падало на iOS",edu_data
 Плохой из меня колдун,not_edu_data
 Делайте выводы из вышеизложенногоИли АРГУМЕНТИРОВАННО возражайте ,not_edu_data
"Ссылка:  реальных рисков, убивающих data- и machine learning проектыЭта статья - обобщение опыта 30+ проектов, связанных с обработкой данных и машинным обучением",edu_data
" В итоге ничего так и не прислал, за ипотеку деньги не вернул, зато месяц жил в Тайланде, так сказать, отдыхал от сложного периода",not_edu_data
" Соответственно, я росла хитрым и изворотливым ребёнком",not_edu_data
" Полгода назад меня посадили на сильные таблетки, и либидо в принципе пропало",not_edu_data
" Scopus, как и прочие базы, индексирует статьи на английском",edu_data
" Среда разработки PyCharm – один из инструментов, который позволяет этого добиться",edu_data
,not_edu_data
" Но боюсь что муж все узнает, мне кажется что он догадывается обо всем, я боюсь что я сама сдам себя, назову его другим именем или еще как-то",not_edu_data
 Вы делаете заказ в ресторане,edu_data
" Втащила меня толпа в вагон, и прижало меня к бабёнке лет 45",not_edu_data
 Так что мнения в ⚡Актуальном могут быть полярными — и вы сами формируете свою позицию,not_edu_data
"  инструментов для Data Scientist и ML-инженеров, которые упрощают ежедневную работу, повышают продуктивность и просто делают опыт использования разных сервисов приятнее",edu_data
 Муж только часа 2 с ребенком и только дома2,not_edu_data
" Иcтория нашей студентки Марии, которая замотивирует вас двигаться к своей цели",edu_data
" Уже несколько раз обрывала все и уезжала к маме в родной город, но два раза давала ему шанс, даже не из-за себя, а из-за ребенка, старались все наладить",not_edu_data
" Сразу выстроилась очередь из родственников, жаждущих моей помощи",not_edu_data
" Остался с ребёнком на руках(4года),своей родни нет, работаю на хорошей работе посменно, ребёнка деть в рабочие дни некуда, отдаю бабушке или тёте",not_edu_data
 Заполняйте анкету участника и скорее переходите к онлайн-тестированию,edu_data
"Вчера поссорились на эту тему, сказала что если не можешь обеспечить должным образом, я буду подрабатывать там на СВОИ нужны, на что ответ-если узнаю то всё кончено",not_edu_data
 Пошли в ванну,not_edu_data
" Здесь описано больше типов локов — как явных, так и неявных — с примерами использования",edu_data
,not_edu_data
,not_edu_data
 Шутит смешно вроде,not_edu_data
" Заглядывайте в раздел в первые недели работы: вы можете получить скидку до 300 рублей на любой товар, а уже после покупки — принять участие в розыгрыше призов: MacBook Pro, iPhone 11 Pro и купонов номиналом до 10 тысяч рублей",not_edu_data
" Производители пожизненно завалены очередью дел, потому что «есть проблема — её надо решить, и я придумаю как»",edu_data
 Мужу глубоко начихать ,not_edu_data
"comScopus индексирует около 24 тысяч научных изданий по техническим, естественным и гуманитарным наукам",edu_data
 Для них расширенные правила начинают действовать сегодня,not_edu_data
 Матери у меня нет,not_edu_data
В мире современной разработки существует довольно много языков программирования различного вида — каждый из них обладает своими преимуществами и недостатками,edu_data
 Уже несколько лет подряд рейтинг самых упоминаемых персон возглавляет Владимир Путин,not_edu_data
Всем добра и счастья,not_edu_data
" Из за моей жалости к нему я не могу ему твёрдо сказать что все развод, я просто дура наверное",not_edu_data
 Кроме этого мы поговорим про различные применения аппарата теории информации в различных областях компьютерных наук,edu_data
"Мы убеждены, что бороться с массовым распространением недостоверных сведений можно и нужно иначе",not_edu_data
 Книга будет полезна всем и к управлению имеет очень посредственное отношение,edu_data
" Первый этап пройдёт 1-28 февраля онлайн, финал — 16-17 апреля в Москве",edu_data
"Приятного просмотра!Сергей — ведущий разработчик в компании «Kofax», выпускник и преподаватель CS центра",edu_data
 Виктор Папанек  Ветеран промышленного дизайна Виктор Папанек был одним из первых больших исследователей дизайна как способа влиять на окружающий мир в смысле экологии и социума,edu_data
" В конце принесли счет, в общей сложности весь наш заказ был на 3000",not_edu_data
 Мои родители меня не поймут и никогда не поддержут,not_edu_data
" страница ""скользящая""",not_edu_data
 Если вы делаете так постоянно — меняйте методы,edu_data
?ну ок снимаю квартиру в другом городе он приезжает …,not_edu_data
,not_edu_data
 Первое занятие уже завтра — 8 февраля,edu_data
 Потом всё таки с сыном со своим он меня познакомил (ему 16 лет),not_edu_data
,not_edu_data
 В то же время есть куда более простая модель вычислений — булевы схемы,edu_data
е даже прокладки и колготки сам мне покупает,not_edu_data
"———————Подробнее о том, как порекомендовать друга:  чтения кода — новый экспериментальный формат в команде Яндекс",edu_data
"Что даёт знание своей формулыСамое важное — понимание, почему вы так себя ведёте и почему ваши дела в таком состоянии",edu_data
" Эх, сына, чем смог, тем помог",not_edu_data
 Но все мы можем выдохнуть и порадоваться за Оксану и Майю ведь в этот раз праздник удался,not_edu_data
" В подборке речь пойдёт об инструментах, которые помогают поддерживать в рабочем состоянии боевые высоконагруженные сервисы",edu_data
" Здесь настройки индивидуальны: можно загрузить своё изображение, например фотографию любимого места или своей второй половинки, а потом подобрать к нему подходящий цвет сообщений",not_edu_data
" Где-то в глубине души я понимаю, что у меня тоже есть эти замашки, но из-за развода родителей боюсь предложить своему мужу попробовать что-то новое",not_edu_data
" курсов финализированы, команда преподавателей собрана в полном составе, расписание занятий опубликовано – мы готовы начать новый учебный год! Пусть для всех причастных он станет продуктивным и позитивным, а мы постараемся в этом помочь",edu_data
" Пока я не знаю как быстро я смогу снова доверять мужчинам, а уж тем более с ними встречаться, - заявила Марьям",not_edu_data
  обрабатывать объекты Avro с помощью датасетов Spark 3,edu_data
 Приятного обновления!За 2019 год мы удалили 7 миллионов единиц опасного для детей контента,not_edu_data
 Но через месяц мы все же расписались,not_edu_data
" Он объясняет, как устроены компиляторы для проверки типов переменных и анализ потока управления, как настроить проверку null/undefined и можно ли избежать пирамиды судьбы в асинхронном коде",edu_data
" Мы будем оперативно добавлять новые функции, чтобы вы были ближе к тем, кто важен и дорог",not_edu_data
"  — FashiionGoneRouge   Мягкие формы, большие вязаные свитеры, запах свежих полотенец, который почти что можно «услышать», ротанговые кресла, твид, пастельные цвета и джаз",edu_data
  Документация описывает передовые практики и рекомендации по проектированию архитектуры Android-приложений,edu_data
" В кратцее: вышла замуж в 18,за одноклассника,родила первую дочку",not_edu_data
" Быстро сошлись, поженились, растёт дочь",not_edu_data
 даже и повесил на мой шарф спас его друг,not_edu_data
" То дверь в туалет громко закрываем, то ходим шумно, то музыку выключите, мешает",not_edu_data
" Вы можете просто прокачивать свои знания: смотреть онлайн-трансляции от Команды ВКонтакте, узнавать больше о [club166562603|платформе VK Mini Apps] и получать советы, какие инструменты улучшат ваши задумки",not_edu_data
" данных в машинном обученииПочему трансформация больших данных и разработка функций жизненно важны для успеха машинного обученияhttps:// многоязычности Question Answering over Knowledge Graphs и новый датасет QALD-9-Plus, способный её решитьВ этой статье автор улучшает один из самых популярных бенчмарков для KGQA — QALD-9, путем создания эталонных переводов вопросов из исходного датасета на 8 различных языков",edu_data
" Я поехал отдыхать, она доверяет мне полностью",not_edu_data
  3,not_edu_data
" Но, как показывает пример NetNewsWire, модель вполне рабочая",edu_data
"Раньше хотелось готовить вкусно, и все подобное, сейчас - не хочу абсолютно ничего",not_edu_data
" Собственно, так и сформировалось моё философское отношение к смерти",not_edu_data
" И всё за те же 149 рублей в месяц! Как благодаря VK Combo экономить в несколько раз больше, чем она стоит, читайте в блоге: » переродились, как Феникс — и стали «Маркетом»",not_edu_data
"В то время, когда средний доход писателей (даже великих классиков) был около 300 рублей, откуда Горький имел такие богатства?Как думаете, в чем был его секрет?Это какой-то природный дар? Невероятный талант? Результат чудовищных экспериментов ученых?Секрет в его развитой памяти",not_edu_data
 Причём никто счастливым не выглядит,not_edu_data
cc/EQQRqP9ijjy4CПервая лекция по асинхронности в Школе бэкенд-разработки — а всего этой теме посвящены три лекции (две другие вы найдёте в плейлисте по ссылке),edu_data
 Он проходил аттестации и в муниципальной школе и в частной в дистанционном формате,not_edu_data
" Если муж начнёт ""добирать на стороне"" (или уже начал), если уйдёт — да вообще без разницы",not_edu_data
" Вопрос? Зачем она пошла на свидание с Леваевым, ведь наверняка знала, кто он? Какая загадка женской психологии ей двигала? Ведь она могла бы пойти на свидание с простым парнем",not_edu_data
,not_edu_data
 Приём заявок и тестовых заданий закроется 27 февраля:  видео можно смотреть практически без подготовки — достаточно знать математику на уровне средней школы,edu_data
" Что отделяет вас от уровня, который позволит уверенно справиться со всеми задачами на интервью и продолжить в том же духе, уже находясь в команде? Скорее всего, знаний именно по фронтенду у вас почти достаточно",edu_data
" Подскажите как понимать сложившуюся ситуацию? Временный загул или полный конец? Я не уверена что смогу принять его обратно, но мне кажется он не придёт",not_edu_data
" Например, любители активного образа жизни смогут получить быстрый доступ к сервису «Шаги ВКонтакте», ценители кешбэка — к мини-приложению VK Чекбэк, а те, кто активно ищет работу, — к сервису VK Работа",not_edu_data
" Автор концентрируется на том, чтобы вы как можно быстрее перешли от основ C++ к сложным техникам, используемым в реальном продакшене",edu_data
"самое главное! Никогда не говорите им про свою личную жизнь ДО! Поговорка, всю *опу мужьям не показывают",not_edu_data
Моего ребенка травили в школе!У моего сына Андрея с детства были проблемы с памятью,not_edu_data
" Руководитель группы в Яндекс Go Эдуард Жук рассказал о базовых принципах подхода: как бороться с блокировками с помощью потоков, использовать механизмы поллинга при работе с сокетами и что такое ад обратных вызовов (callback hell) в асинхронном коде",edu_data
" Кроме того, почти все они переведены на русский язык",edu_data
" В ней надо чувствовать себя как рыба в воде, если вы хотите иметь дело с Data Science, передовыми методами машинного обучения и эффективными алгоритмами",edu_data
" Параллелизм, в свою очередь, предполагает использование нескольких процессоров или ядер для одновременного запуска задач",edu_data
" ___Если нужно удостовериться в авторитетности источника или проверить индекс цитируемости, стоит обратиться к Web of Science или Scopus",edu_data
" Также дополнительные ходы можно получить, сделав пожертвование в благотворительный фонд «Подари жизнь»",not_edu_data
" — Курс по машинному обучению Константина Воронцова  Мы за системный подход, а потому не можем обойти стороной курс лекций по машинному обучению, который проходят большинство студентов ШАДа",edu_data
 Индексы в  статей об индексах,edu_data
 Есть ещё два очень практических следствия:* Пропадает страх перед исходниками библиотек,edu_data
 Не пей,not_edu_data
"Изучение предметов, требующих критического мышления, анализа и обработки данных, является ступенькой к хорошей карьере в науке о данных",edu_data
,not_edu_data
" Запланировано два формата участия: очно в БЦ «Таймс» (Санкт-Петербург, ул",edu_data
Моим сыновьям нужен самый лучший отец,not_edu_data
" К врачам ходить, когда мне плохо нельзя, кушать раз в день тоже нормально (я к слову худая всегда и ем мало итак)",not_edu_data
" Давайте же рассмотрим некоторые факторы, которые помогут понять желающим участвовать в проекте, стоит ли в него вливаться",edu_data
"Что общего у Талии Белки, Руслана Хушта, Саркиса Биджояна, Евгения Белинского и  Василия Емельяненко? А то, что эти инфлюенсеры Yappy  выступят на фестивале ROSA RUN, который пройдет с 1 по 4 мая на ""Роза Хутор""",not_edu_data
"be/OOBrVLYTgxk Лекция 2019 года в Школе бэкенд-разработки Яндекса, посвящённая практической работе с реляционными базами данных",edu_data
#Подслушано_предательство@overhearУ нас гости,not_edu_data
" Конечно, волшебной таблетки, которая гарантирует надёжное и производительное решение, не существует, но предложенные рекомендации — хороший ориентир для многих сценариев и рабочих процессов",edu_data
" Если собирали специальные снежинки, следите за новостями!Запускаем собственное шоу в первый вечер 2022-го! Смотрите онлайн-концерт «STAR Трек",not_edu_data
 в PayPal разработали Dione — Open-source-библиотеку индексирования данных для HDFS и SparkИнженеры PayPal столкнулись с проблемой обработки данных,edu_data
" Как потом выяснилось, даже не столько оттого, что мы не могли позволить себе оплатить ей полный курс лечения, а оттого, что она перестала принимать лекарства вообще, брызжа на меня ядом, что я её травлю ради её хлама",not_edu_data
"В онлайн-учебнике по машинному обучению собраны ценные знания от экспертов, выпускников и преподавателей ШАД",edu_data
"Её также использовали:Александр Македонский, который знал по именам каждого из солдат (более 19 тысяч человек)",not_edu_data
" После первого года обучения, я понял, что хочу применить полученные знания на практике и готов к этому",edu_data
" теперь платить за обучение на Хекслете и что делать, если платеж не проходитС конца февраля многие студенты Хекслета столкнулись с проблемой при оплате подписки и профессий",edu_data
 Я не могу его понять,not_edu_data
 Мужа я терпеть не могла,not_edu_data
Я не знаю что делать,not_edu_data
 Что мы уже делаем: • Удалили более 800 тысяч однотипных записей в сообществах и спам-рассылок о коронавирусе — и это только за последний месяц,not_edu_data
" Вот какие книги в первую очередь рекомендуют разработчики Яндекса:— Теория графов | Фрэнк ХарариЗадачи о графах мы нередко предлагаем на собеседованиях — отчасти потому, что многие процессы и сущности в больших IT-системах эффективнее всего представлять именно как графы",edu_data
 Для этого не нужно ничего покупать и скачивать — всё уже есть ВКонтакте и бесплатно,not_edu_data
" — Почему ты решил пойти на курс по алгоритмам?— Я чувствовал, что мне нужна глобальная, системная подготовка",edu_data
" Его гостями стали: – Андрей Устюжанин, руководитель совместных проектов Яндекса и CERN, заведующий научно-учебной лабораторией методов анализа больших данных НИУ ВШЭ – Алексей Мельников, научный сотрудник Физико-технологического института РАН в Москве – Софья Касацкая, научный сотрудник лаборатории геномики адаптивного иммунитета ИБХ РАН – Артур Залевский, замдекана факультета биоинженерии и биоинформатики МГУ – Андрей Чурсов, директор по данным и моделированию в стартапе РАСТ Pharma, выпускник Школы анализа данных  Для тех, кого вдохновляют научные перспективы на стыке естествознания и компьютерных наук, мы по традиции собрали небольшую подборку:  Биоинформатика  – «Это тоже анализ данных»",edu_data
" И бОльшую часть времени провожу дома, почти домохозяйка, считай",not_edu_data
 Либо уходит гулять с друзьями до самой глубокой ночи,not_edu_data
,not_edu_data
" ⠀ Основы съёмки и креативное мышление, съёмка движущихся объектов и монтаж нескольких кадров, мягкий и жёсткий свет, работа с ракурсом - об этом и многом другом мы поговорим на 8-дневном бесплатном марафоне",not_edu_data
"Прошу совета, так как я в тупике",not_edu_data
 А когда освободится хочет забрать нас к себе,not_edu_data
 Кремнев – выпускник CS центра 2018 года по направлению Software Egineering,edu_data
 Начинаем подводить итоги 2021-го,not_edu_data
 Жизнь одна и если что то не устраивает надо себя переосилить и уйти,not_edu_data
"  Развивайтесь с нами! На Хекслете есть сотни курсов по разработке:  среди лучших Drupal-сайтов продолжается!У вас есть отличная возможность проверить свои знания, полученные при изучении PHP на Хекслете, проявить себя и показать свою работу на конкурсе Russian Drupal Awards",edu_data
"он,мол,свободен, по-прежнему ничего мне даст",not_edu_data
" А сегодня я им написал, что они обе мне неинтересны",not_edu_data
" Говорит, мы сами виноваты и его собаку дразнили, а коты якобы его голубей жрут",not_edu_data
" Поэтому для всех новичков подготовили простую и понятную пошаговую [ статье объясняем, как создавать истории и объединять их в сюжеты",not_edu_data
" я проснулась с мыслью: «Хочу писать бэкенд!»Привет, меня зовут Даша, мне 26 лет",edu_data
" В общем дело в том что при малейшей ссоре мать меня выгоняет, называет неудачницей которая вышла мало того к 30 годам замуж да ещё и придурка с которым год прожила",not_edu_data
" Не подумайте ничего такого, семья у нас дружная, сплоченная как говорится друг за друга",not_edu_data
" К вершинам мастерства | Лучано Рамальо— CSS для профи | Кит Грант— Разработка приложений на С++ с использованием Boost | Антон Полухин— Эффективное использование STL | Скотт Мейерс— Язык программирования С++ (4-е издание) | Бьёрн Страуструп— Эффективный и современный C++ | Скотт Мейерс— Новые сложные задачи на С++ | Герб Саттер— Стандарты программирования на С++ | Герб Саттер, Андрей Александреску— Компиляторы",edu_data
"Всего за 2 недели вы изучите основы языка под руководством опытного наставника, пройдёте 69 уроков с практикой в браузере и напишете свою первую программу",edu_data
